customer_id,tenure_days,mrr_brl,seats,logins_7d,logins_30d,feature_adoption,avg_session_min,api_calls_7d,days_since_last_login,tickets_30d,failed_pay_90d,nps_last,is_anomalous
C005157,222,4607.5,18,87,317,0.8,21.1,2845,0,0,0,2.3,0
C004790,284,1911.75,12,43,160,0.895,27.6,6407,2,0,0,7.4,0
C006215,258,2882.03,21,80,321,0.944,16.2,4930,0,1,0,6.7,0
C005550,462,1475.27,18,73,272,0.59,29.3,1723,5,2,1,7.2,0
A000339,289,4569.33,18,3,64,0.139,4.4,40,16,0,2,3.5,1
C007048,86,5962.57,23,123,436,0.374,32.3,761,2,0,0,10.0,0
C003521,428,2957.86,20,101,357,0.574,18.3,1189,3,0,0,5.2,0
C007666,197,2920.78,12,60,240,0.777,22.3,327,0,0,0,6.1,0
C005612,261,12060.5,10,44,164,0.823,27.1,1072,3,1,0,4.5,0
C006454,296,2097.85,16,49,213,0.746,17.3,303,0,1,0,0.3,0
C003024,578,14194.55,15,73,254,0.75,21.3,527,3,0,0,10.0,0
C007039,289,6620.4,13,55,227,0.863,16.1,831,4,0,0,3.5,0
C003528,397,4940.21,19,73,254,0.837,26.3,547,0,0,0,2.7,0
A000417,117,9874.79,20,4,70,0.136,7.0,29,23,0,1,7.5,1
C000402,82,6136.59,11,70,243,0.702,28.5,1688,4,0,0,8.5,0
C006616,305,1472.25,17,91,349,0.701,25.3,2367,9,0,0,5.9,0
C001632,55,3200.21,17,99,378,0.613,12.5,874,4,0,0,0.4,0
C006886,314,1342.49,23,171,582,0.744,22.0,478,5,0,0,10.0,0
C007196,802,9187.4,11,43,150,0.703,25.7,1609,5,1,1,5.9,0
C005850,601,7910.15,14,59,244,0.53,24.4,241,0,0,0,3.8,0
C006985,836,757.13,12,42,147,0.945,15.7,158,6,2,0,5.9,0
C004443,610,20102.89,19,84,305,0.753,13.6,2301,23,0,1,7.6,0
C005095,213,3724.1,14,67,237,0.65,16.3,2855,0,0,1,9.7,0
C008622,289,2675.07,15,84,286,0.682,17.2,1077,3,0,0,10.0,0
C003004,202,2599.83,20,77,322,0.911,34.9,728,5,0,1,7.0,0
C008597,227,7153.8,14,87,297,0.766,10.9,815,0,0,0,6.4,0
C009415,257,13828.84,14,66,244,0.723,23.2,594,3,0,0,5.7,0
C005047,573,8525.04,12,32,122,0.484,24.5,1972,0,0,0,7.3,0
A000674,357,8098.69,15,16,116,0.333,5.6,100,4,0,1,6.0,1
C002068,916,2334.42,13,46,196,0.878,20.1,1165,1,0,0,6.0,0
C009724,207,8968.42,14,74,323,0.87,23.8,3207,8,0,0,1.3,0
C001600,527,3404.88,20,62,278,0.805,20.6,1842,4,0,0,2.5,0
C004002,782,3940.16,13,45,190,0.657,22.0,599,1,0,0,3.7,0
C001386,415,7144.57,16,57,261,0.622,15.8,1512,6,2,0,5.1,0
C008409,100,8605.78,17,75,254,0.819,21.7,280,10,0,1,6.6,0
C007926,469,11455.04,17,74,292,0.777,21.9,4034,3,0,0,5.1,0
C001406,359,2441.58,16,53,234,0.671,25.5,779,4,0,1,8.8,0
C000810,981,7530.38,14,68,254,0.717,32.0,1564,6,1,1,0.0,0
C002030,30,26783.2,17,89,331,0.904,6.7,1579,1,1,0,2.8,0
A000802,404,5908.09,13,0,5,0.203,7.0,130,4,1,2,3.3,1
C006271,259,9419.58,17,93,367,0.459,17.5,1519,12,0,0,6.0,0
A000885,142,2547.76,17,57,229,0.282,5.6,924,2,1,1,3.0,1
C008673,471,2614.03,12,57,242,0.822,22.9,242,1,0,1,3.3,0
C001703,421,3971.89,12,76,257,0.851,19.4,748,1,0,0,3.9,0
C009645,96,1466.92,7,35,134,0.338,24.3,1107,0,0,1,7.6,0
C008317,746,4713.85,13,61,266,0.536,16.4,1268,2,0,1,9.0,0
C007851,403,4490.63,21,71,257,0.643,22.3,1614,3,0,0,5.2,0
C005340,612,2136.75,10,45,168,0.711,25.2,1602,3,0,0,5.4,0
A000965,293,7396.63,12,3,46,0.621,6.0,244,0,0,0,3.5,1
C006809,384,9431.67,20,90,303,0.44,30.7,204,11,0,0,2.3,0
C003915,222,4053.3,13,63,244,0.753,27.1,2900,1,0,0,0.0,0
C001881,512,5780.03,16,96,363,0.8,22.8,1280,9,0,0,5.6,0
C007177,165,7711.05,16,62,240,0.362,22.4,648,22,0,1,1.1,0
C007318,211,3290.23,16,100,370,0.926,24.3,1500,4,0,0,4.5,0
C009532,962,6679.25,22,122,438,0.843,27.0,3515,4,0,0,3.6,0
C006796,554,3508.89,19,97,335,0.865,23.9,2475,6,1,0,8.6,0
C002288,430,1604.9,15,70,271,0.634,13.3,2202,10,0,0,9.3,0
C005681,191,1348.93,11,49,170,0.599,24.0,743,1,0,1,2.2,0
C008210,294,9372.01,19,88,308,0.929,16.2,2384,1,0,0,0.0,0
C009843,70,3964.9,20,119,425,0.399,18.9,898,1,0,0,1.8,0
C006879,728,7061.44,19,106,382,0.66,30.6,1329,4,0,0,8.6,0
A000208,218,6719.31,12,5,79,0.263,4.0,87,4,2,0,1.7,1
C005895,382,5192.88,19,79,337,0.683,29.6,973,7,0,1,1.7,0
C001047,320,2738.83,16,61,250,0.672,18.3,1380,5,0,0,8.6,0
C007486,248,7863.92,11,67,250,0.835,13.8,4364,1,1,0,6.1,0
C004382,703,3220.13,16,63,232,0.639,13.2,1609,2,0,1,10.0,0
C006536,1354,2374.89,9,39,138,0.381,25.6,758,0,0,0,7.6,0
C001569,355,2844.36,18,74,273,0.515,25.6,953,7,0,0,9.0,0
C000463,311,7733.37,13,45,188,0.579,22.5,4690,0,0,0,6.7,0
C000744,439,1605.24,12,52,197,0.595,24.3,1372,0,1,0,3.5,0
C000223,341,2541.77,10,45,153,0.392,30.8,1143,4,0,0,5.2,0
C006346,221,22264.28,17,91,328,0.718,17.7,526,0,0,1,0.7,0
C004976,828,4325.37,11,45,185,0.817,20.5,1531,3,0,0,4.8,0
C002486,430,9904.75,16,63,238,0.78,24.2,117,3,0,0,6.1,0
C000626,105,1635.69,14,67,255,0.815,21.2,1182,0,0,0,6.4,0
C007426,398,8805.8,18,75,299,0.193,23.4,1329,2,1,0,3.9,0
C008129,96,3171.76,16,83,378,0.791,19.8,1870,5,0,0,0.8,0
C002178,354,3322.7,6,20,83,0.954,20.1,385,6,0,0,4.4,0
C003709,118,3738.05,13,73,249,0.756,17.4,1456,5,0,0,7.9,0
C004869,1035,4905.32,22,110,438,0.935,26.5,955,5,0,0,2.1,0
C007543,371,5933.28,9,43,171,0.717,22.1,2234,10,0,0,4.2,0
C008999,1040,2397.55,14,61,245,0.826,14.0,1126,0,0,1,4.8,0
C007585,893,9486.5,11,56,214,0.882,20.1,1124,4,0,0,0.0,0
C009509,141,6492.78,10,37,139,0.885,18.0,941,6,0,0,2.2,0
C000354,194,2696.55,11,62,210,0.692,25.0,517,0,0,0,8.8,0
C004085,511,10037.33,6,26,87,0.583,21.6,578,8,0,1,9.3,0
C000457,408,4644.2,12,79,283,0.948,27.6,1095,10,0,0,8.4,0
C003316,623,5476.6,14,74,258,0.853,22.0,3007,0,0,0,1.5,0
C008484,244,4726.05,10,37,160,0.714,33.1,2018,4,1,0,8.4,0
C000240,578,6344.41,11,55,195,0.197,27.4,948,0,1,0,3.8,0
C003149,330,3193.44,17,59,218,0.706,14.3,1642,3,0,1,10.0,0
C007202,378,13824.12,15,65,263,0.768,17.4,1457,1,0,0,3.3,0
C004519,662,6380.23,19,58,232,0.531,19.8,2646,0,0,0,1.6,0
C007896,175,5232.4,15,46,198,0.601,21.1,1575,9,0,1,3.6,0
C002596,694,8799.77,12,50,225,0.577,17.6,2186,4,0,0,6.3,0
C007465,533,4485.38,14,58,198,0.486,23.6,2005,4,2,1,6.8,0
C001019,537,13940.86,14,91,315,0.817,23.8,2797,2,1,0,4.2,0
C006792,323,5002.91,15,60,263,0.854,26.0,1160,0,0,0,6.8,0
C007513,1736,6495.58,14,73,251,0.099,22.2,327,3,0,0,3.8,0
C001761,528,1673.21,15,61,271,0.89,12.5,3033,0,0,0,4.5,0
C005641,104,4955.65,14,54,244,0.846,20.2,1129,2,0,0,6.9,0
C009677,354,1907.0,15,56,210,0.58,32.8,1266,1,0,0,7.8,0
A000391,143,5873.71,15,5,56,0.417,5.1,61,4,3,2,0.0,1
C001104,413,1127.95,12,57,197,0.701,13.9,1223,2,0,0,2.2,0
C009046,364,3032.02,26,140,497,0.883,30.3,742,3,0,0,5.4,0
C004050,208,4851.82,16,90,337,0.887,18.1,648,2,1,1,10.0,0
C002803,335,6019.54,17,85,297,0.811,23.1,597,2,0,0,10.0,0
C003858,932,6142.39,19,100,411,0.84,16.6,3205,0,0,0,7.0,0
C008292,251,2683.7,12,63,249,0.903,5.7,97,0,0,1,6.0,0
A000085,103,2453.48,18,4,34,0.182,6.1,1248,2,2,1,7.7,1
A000159,411,6369.93,16,54,245,0.25,15.9,85,2,1,3,4.4,1
A000361,338,6900.89,20,9,102,0.369,6.1,189,6,0,1,5.0,1
C005875,151,3946.76,14,79,308,0.857,27.5,1414,0,0,0,4.5,0
C004834,366,1327.19,11,64,266,0.573,23.0,1457,2,0,0,6.4,0
C008881,54,2259.76,13,49,174,0.777,15.8,518,5,0,0,6.2,0
A000904,433,5450.61,13,8,92,0.626,26.3,471,7,0,1,2.4,1
C005101,77,17709.88,18,76,280,0.825,21.9,661,2,0,0,5.5,0
C001035,52,5463.5,16,96,333,0.746,15.0,446,4,0,0,4.2,0
A000807,709,9928.33,18,9,90,0.304,4.2,558,3,0,1,4.1,1
C004238,359,5199.25,20,92,370,0.47,17.2,554,0,0,0,8.6,0
C003459,892,6683.64,13,56,224,0.947,18.9,3400,1,1,0,9.7,0
A000643,292,9992.58,10,2,28,0.024,5.1,220,6,1,0,4.8,1
C000907,324,9144.03,18,91,336,0.712,18.9,1016,1,0,1,3.9,0
A000927,180,13894.79,22,10,157,0.081,7.4,53,30,0,1,4.4,1
C007581,655,3436.55,12,61,212,0.608,14.5,1299,3,0,1,9.5,0
C006922,537,4718.72,11,42,178,0.665,25.6,1705,12,0,0,4.4,0
C009242,642,2839.56,21,89,303,0.752,25.8,1279,0,0,0,7.9,0
C008953,747,2639.53,15,88,332,0.829,19.3,1270,3,0,0,7.5,0
C008635,137,7986.93,17,69,291,0.855,17.5,1103,2,0,1,10.0,0
C002287,303,4137.98,19,101,362,0.668,21.8,458,3,0,0,3.7,0
A000245,547,6223.35,17,12,81,0.305,5.9,90,5,0,2,2.6,1
C004368,136,8696.77,9,25,111,0.67,5.3,1547,4,0,0,7.0,0
A000895,268,10806.66,16,58,228,0.766,8.0,43,2,0,1,1.1,1
C007413,294,9520.92,17,108,370,0.496,24.0,5633,10,0,0,7.1,0
C005973,434,2935.32,14,65,255,0.853,18.8,2280,0,2,0,5.4,0
C002535,818,12476.47,14,44,165,0.919,18.1,2386,4,0,1,8.0,0
C003425,289,6983.4,15,65,275,0.67,22.5,5566,2,0,0,7.5,0
C005139,718,3927.29,10,35,132,0.714,24.1,470,4,0,0,6.7,0
C006500,444,2522.19,16,75,64,0.982,13.8,393,2,0,0,3.5,0
C009785,84,3285.75,11,54,211,0.881,31.6,2402,6,0,0,2.5,0
C003575,661,4122.84,11,44,170,0.894,19.6,699,3,0,0,10.0,0
C008875,86,5523.09,12,57,213,0.795,29.6,1113,4,1,0,3.6,0
C001902,373,1228.58,15,63,230,0.636,17.6,1347,0,1,0,4.8,0
C007583,38,9624.5,15,71,256,0.807,17.5,3553,7,0,0,6.0,0
C003266,154,7900.35,13,66,299,0.738,20.7,22,3,0,0,10.0,0
C001570,218,6679.34,13,50,228,0.568,15.2,425,10,1,0,7.7,0
C004878,545,4925.39,8,43,162,0.832,34.2,7629,0,1,1,10.0,0
C000348,639,4583.11,13,10,295,0.514,23.6,984,22,0,0,4.4,0
C001243,555,4497.12,15,77,274,0.742,19.3,769,4,0,0,10.0,0
C000421,161,4943.43,13,86,295,0.923,30.7,2404,9,0,0,7.4,0
C008344,536,7507.96,5,20,82,0.681,27.4,1071,5,0,0,7.0,0
C006311,226,1501.1,21,86,333,0.819,21.2,1927,30,0,0,6.8,0
C009419,189,22639.89,24,123,432,0.633,20.0,2757,15,1,0,3.0,0
C008064,145,23693.64,18,76,337,0.382,13.9,447,1,0,0,6.1,0
C007703,791,1287.21,14,76,288,0.801,22.7,3934,1,1,0,6.1,0
C009607,129,6456.23,11,49,169,0.746,25.0,3497,1,0,0,6.5,0
C001032,65,8085.97,12,60,266,0.614,28.4,2783,0,0,0,10.0,0
C004760,586,1004.85,14,61,217,0.472,20.5,513,1,0,0,3.9,0
C002969,458,5344.35,10,44,186,0.49,13.7,998,4,0,0,9.6,0
C005887,96,6415.79,12,56,219,0.883,27.2,1177,11,0,0,7.5,0
C003690,348,6636.82,10,48,171,0.833,18.2,1281,7,0,0,3.2,0
C003027,267,2264.02,15,63,239,0.735,21.7,258,6,0,0,8.5,0
C000764,155,3094.22,18,74,314,0.692,23.5,191,1,1,0,9.6,0
C007885,730,3407.29,11,72,244,0.629,21.8,457,1,0,0,6.6,0
C004005,116,1703.57,15,81,273,0.721,18.6,1060,12,3,0,5.0,0
C009753,105,5395.22,13,55,213,0.512,18.6,2377,4,0,0,10.0,0
C001223,350,1207.67,15,57,211,0.943,16.2,796,3,0,1,7.2,0
C005045,71,13294.19,16,88,309,0.941,22.4,707,14,0,0,7.2,0
C002135,641,4601.52,16,56,204,0.596,12.6,375,2,0,0,8.6,0
C002424,310,13402.37,21,91,314,0.887,27.1,1197,10,0,0,10.0,0
C002677,374,10058.16,10,33,125,0.683,23.8,208,2,0,0,2.6,0
C008612,172,6582.83,19,93,350,0.886,19.1,245,3,1,0,4.4,0
C005282,565,3671.89,12,48,201,0.649,25.4,1023,5,0,1,3.1,0
C010004,146,3516.6,13,56,221,0.622,24.2,3837,0,0,0,1.7,0
C001576,247,2875.69,14,52,234,0.786,21.5,611,5,1,1,2.4,0
C000510,173,7231.84,14,89,330,0.697,28.7,372,5,0,0,0.7,0
C008589,187,2915.16,17,67,259,0.813,22.8,1030,0,2,0,5.5,0
C003777,249,14416.15,13,51,213,0.823,20.4,1283,0,1,0,10.0,0
C002305,238,2523.18,15,64,278,0.891,24.6,822,3,1,0,6.3,0
C004192,296,1316.89,13,58,205,0.718,25.1,2019,1,1,1,5.9,0
C003320,216,10518.32,15,87,332,0.873,27.6,1084,0,0,0,4.5,0
A000567,1251,21507.25,10,8,109,0.48,6.1,134,3,0,1,0.1,1
C001260,345,16002.46,11,60,204,0.808,22.9,452,4,0,0,9.1,0
C004845,337,6673.54,18,89,369,0.823,28.2,1070,2,0,0,5.1,0
C003003,629,2791.3,16,75,288,0.787,14.5,785,1,1,0,6.4,0
C002475,769,5125.2,17,61,219,0.774,21.3,4686,0,0,0,8.5,0
C000712,337,2383.94,15,50,178,0.829,24.3,759,7,1,0,7.2,0
C008412,674,4497.99,19,58,260,0.893,22.5,857,14,0,0,9.6,0
A000044,246,1828.25,18,9,88,0.163,4.4,17,8,0,1,5.8,1
C006518,209,7389.76,7,23,93,0.502,7.6,1549,2,0,0,7.6,0
C007018,231,6654.77,11,40,166,0.717,23.8,514,1,1,0,2.9,0
C005647,30,11840.93,18,68,311,0.584,26.5,715,4,0,1,2.8,0
C001373,669,6264.64,10,59,201,0.954,32.7,940,4,0,1,5.1,0
C000713,891,2812.78,13,63,246,0.737,20.2,1650,1,0,0,3.1,0
C006606,364,5693.84,12,57,203,0.614,20.4,8158,5,0,0,4.6,0
C008495,547,3716.74,16,67,289,0.507,28.6,625,11,0,0,8.2,0
C009453,52,2757.59,7,38,133,0.544,24.0,995,4,0,0,4.2,0
C004202,590,4506.47,13,62,236,0.441,21.1,1451,2,0,1,5.1,0
C008342,776,4514.75,19,75,311,0.957,11.4,1068,1,0,0,6.7,0
C001483,366,13580.03,19,91,304,0.853,25.0,664,5,0,1,6.9,0
C003885,341,6380.23,10,59,205,0.501,20.3,3443,5,1,0,4.9,0
C006201,231,3962.95,19,70,274,0.328,20.8,1012,4,0,0,10.0,0
C004601,239,14639.75,6,33,114,0.794,31.4,911,3,0,0,7.9,0
C001795,917,3822.42,11,46,168,0.712,28.2,384,1,1,0,7.3,0
C004677,836,2754.59,11,47,180,0.968,15.2,983,13,0,0,10.0,0
C001822,489,5304.99,19,82,333,0.808,19.6,1055,6,0,0,1.8,0
C007128,321,10748.17,16,45,122,0.175,18.3,659,1,1,0,7.3,0
C004112,287,7156.77,11,41,178,0.613,24.2,767,2,0,0,4.3,0
C005200,88,5183.8,21,99,426,0.42,32.0,497,25,0,0,7.4,0
C009570,1284,4673.01,14,72,247,0.6,20.9,4596,3,0,0,8.2,0
C001742,720,3560.8,15,76,310,0.725,23.5,1562,6,0,0,6.3,0
C001659,293,9554.36,15,73,252,0.716,22.0,188,4,0,0,1.6,0
C000213,414,885.45,13,68,264,0.915,18.0,811,4,0,0,9.0,0
C006946,132,5214.68,16,43,167,0.848,27.2,2839,0,0,0,10.0,0
C003080,993,7970.64,20,99,338,0.48,29.1,662,3,0,1,2.6,0
C000324,112,1717.39,7,26,117,0.815,26.7,2152,7,0,0,6.1,0
A000364,355,6376.15,13,8,107,0.205,5.4,90,14,1,3,2.5,1
C001098,639,8412.93,19,63,254,0.81,17.1,478,0,0,0,6.4,0
C009728,203,2396.16,11,38,173,0.477,19.9,1112,3,0,0,5.9,0
C001360,279,9387.54,15,53,238,0.755,21.9,482,1,0,0,6.8,0
C000335,91,2130.79,15,74,249,0.902,25.8,372,0,0,0,5.4,0
C007673,691,9389.79,10,33,150,0.726,17.7,1442,1,0,0,8.8,0
C001614,204,3722.66,16,83,286,0.729,21.7,2023,3,0,0,8.4,0
C004697,108,12058.61,12,2,231,0.749,14.6,619,1,0,0,0.0,0
C000793,226,7421.46,13,67,227,0.647,17.7,1384,10,0,0,8.1,0
C000234,102,6028.55,17,82,335,0.735,34.3,9469,0,0,0,4.2,0
C004768,279,14499.29,15,86,288,0.785,25.2,759,1,1,0,7.0,0
C003772,601,3589.58,12,49,183,0.704,21.8,1091,0,1,1,4.9,0
C008913,87,5535.4,19,80,280,0.703,27.9,445,2,1,0,8.7,0
C008889,62,11132.99,16,58,265,0.841,21.9,525,5,0,1,4.4,0
C008438,320,4253.27,10,42,143,0.442,27.1,499,9,1,0,5.9,0
A000691,568,4016.1,17,4,65,0.076,4.3,20,30,1,1,4.9,1
C005324,702,3085.27,13,51,182,0.188,14.7,5682,7,0,0,6.0,0
C008533,220,2235.38,20,93,425,0.629,24.9,645,7,0,0,6.5,0
C005904,372,5051.54,12,66,228,0.864,22.3,979,5,1,0,6.0,0
C002575,592,5660.34,15,89,307,0.913,13.9,876,1,0,0,5.6,0
C002414,134,3405.02,12,56,193,0.681,26.6,1121,0,0,0,5.3,0
C003265,118,3111.64,9,54,187,0.506,32.1,4994,1,0,0,5.5,0
C006718,461,2620.24,9,55,205,0.87,21.0,1062,15,0,0,9.3,0
C004114,153,2016.69,18,89,350,0.82,26.3,940,9,1,0,8.2,0
C002523,511,867.23,13,57,248,0.935,20.2,224,2,0,0,5.3,0
C000872,677,5946.22,20,124,436,0.898,26.1,1665,6,0,0,10.0,0
C003718,163,5762.31,10,49,214,0.601,18.0,415,2,1,1,5.3,0
C001264,508,8534.45,20,82,352,0.711,4.4,814,1,1,0,6.6,0
C001619,378,3063.47,16,74,287,0.551,11.7,3033,1,0,0,7.6,0
C007206,356,5848.8,13,57,234,0.807,30.1,653,7,1,0,5.1,0
C005891,202,3243.71,11,33,154,0.798,27.3,1631,3,0,0,7.9,0
C004864,681,10465.98,17,86,307,0.602,20.3,267,8,0,0,4.8,0
C009081,478,4048.99,12,34,134,0.766,19.7,1753,2,1,0,6.3,0
C005713,378,3610.97,14,55,200,0.797,21.1,2346,1,0,0,9.3,0
C005639,552,3443.36,16,95,318,0.769,16.4,746,10,1,0,5.9,0
C001221,77,6534.26,13,73,287,0.894,16.1,674,4,0,0,3.1,0
C008704,1095,2591.21,16,76,295,0.594,17.7,3524,7,0,0,7.4,0
C001766,323,6411.56,16,7,285,0.593,16.3,809,0,0,0,7.4,0
C007077,305,13059.46,14,54,189,0.832,17.3,419,2,1,0,4.0,0
C003874,69,2942.05,15,70,283,0.826,24.3,1472,0,0,0,0.7,0
C006649,176,4709.18,14,78,310,0.646,25.1,1384,2,1,1,2.6,0
C007476,135,5850.06,17,66,230,0.631,26.1,5893,5,1,0,6.3,0
C001514,273,7121.84,13,51,222,0.58,23.1,1252,1,0,0,9.0,0
C003414,505,8597.11,18,77,271,0.638,14.7,2251,0,0,0,5.5,0
C006588,230,6522.06,14,82,284,0.852,23.6,292,1,0,0,5.2,0
C005765,416,4426.61,14,75,257,0.673,22.2,754,2,0,0,10.0,0
C002524,758,6459.72,18,92,411,0.847,22.8,1314,0,0,0,6.9,0
C003061,635,2325.15,12,68,299,0.716,17.1,3982,10,0,0,8.4,0
C008460,227,1593.32,15,103,364,0.947,21.2,948,1,0,0,5.8,0
C004255,263,2227.78,20,77,345,0.847,18.4,673,1,0,0,10.0,0
C006082,188,1757.08,15,76,278,0.518,34.4,628,4,0,0,8.9,0
C005453,705,12059.12,19,101,401,0.586,25.8,8411,2,0,0,8.3,0
C009483,243,1936.56,14,58,257,0.878,13.9,2397,3,0,0,7.1,0
C002111,446,754.49,14,48,211,0.654,28.5,669,0,0,0,4.9,0
C002376,1079,4813.28,16,80,305,0.618,24.8,5472,0,0,0,9.5,0
C008402,358,4165.06,12,64,228,0.587,23.0,559,6,1,0,3.3,0
C003060,318,3336.7,10,41,140,0.788,23.0,626,3,1,0,10.0,0
C003695,393,4196.52,17,89,338,0.859,24.2,331,0,1,1,4.1,0
C002702,456,9624.93,13,52,228,0.707,27.3,416,0,0,0,4.2,0
C004895,678,13356.44,18,77,336,0.638,32.6,812,0,0,0,6.8,0
C007678,200,7093.01,14,62,248,0.7,28.4,424,12,0,0,7.1,0
A000660,316,3218.34,13,3,45,0.354,6.6,37,8,1,1,2.7,1
C008727,90,4836.29,23,117,502,0.563,13.8,1351,1,0,1,5.8,0
C000618,413,2593.53,12,53,235,0.561,36.6,864,3,0,0,9.6,0
C002577,246,4182.62,10,43,174,0.622,24.9,1081,0,0,0,5.1,0
C002749,614,6672.96,9,37,148,0.965,24.0,2282,5,0,1,5.7,0
C009617,280,3617.64,10,44,155,0.697,27.1,538,4,0,1,6.7,0
C005968,958,1737.01,11,28,119,0.931,18.2,2476,0,0,0,9.4,0
C007599,246,10040.54,17,81,338,0.698,18.4,1284,3,0,0,3.4,0
C007681,567,10749.52,20,91,356,0.76,26.5,3265,3,0,0,6.9,0
C000746,169,8361.85,12,57,227,0.436,29.4,951,0,0,0,1.5,0
C008006,643,2686.8,18,75,301,0.694,18.6,1325,7,1,0,4.7,0
C009830,767,16165.73,10,32,132,0.643,31.3,1725,0,1,0,10.0,0
C006246,383,3147.93,13,59,231,0.689,28.0,600,0,1,0,7.9,0
C006924,481,4390.54,20,97,339,0.785,24.7,1182,2,0,0,8.6,0
C007817,581,21641.86,12,27,120,0.549,7.6,2375,13,0,0,7.8,0
A000070,541,20334.2,24,8,147,0.165,6.7,10,3,1,1,1.0,1
C001337,329,3743.49,15,58,207,0.925,25.8,1217,2,0,0,3.2,0
C005138,558,1517.84,16,77,275,0.388,21.4,1765,1,0,0,5.3,0
C002875,502,9698.27,18,61,264,0.778,20.5,223,3,0,0,1.6,0
C004442,613,5827.2,14,73,250,0.325,25.4,887,5,0,0,10.0,0
C005468,409,19149.87,12,51,212,0.612,18.1,717,6,0,1,4.5,0
C006326,327,3533.06,10,39,155,0.757,23.4,434,1,0,0,6.3,0
C004449,442,4052.27,16,57,216,0.691,26.9,1543,2,0,1,3.4,0
C006118,815,6243.29,21,120,506,0.615,29.3,370,0,0,0,5.2,0
C006342,689,4188.15,15,66,250,0.61,11.1,1478,0,0,0,5.8,0
C001314,367,9438.36,15,63,214,0.502,21.4,2598,1,0,0,8.2,0
C009928,286,17536.64,16,89,322,0.664,30.4,2444,0,0,0,5.4,0
A000667,81,6206.43,19,4,60,0.582,2.9,142,8,1,0,1.2,1
C003913,333,5463.02,13,47,205,0.902,17.7,1041,7,0,2,6.0,0
C005332,704,5203.23,10,44,176,0.888,26.3,622,2,1,0,4.8,0
C002814,709,5203.46,13,58,212,0.681,25.0,4802,0,0,0,2.8,0
C006626,160,3181.34,18,93,368,0.833,24.5,433,4,0,0,8.9,0
C007218,1093,12199.99,12,52,180,0.968,34.0,699,12,0,0,10.0,0
C008837,624,3177.97,13,79,70,0.72,17.7,1017,30,0,0,1.4,0
C008284,260,2917.69,22,114,394,0.52,12.3,4426,0,0,0,5.2,0
C000654,32,5354.82,10,43,195,0.679,16.3,435,0,0,0,6.0,0
C008920,293,2878.35,19,81,303,0.508,23.4,975,1,0,0,4.4,0
C002270,427,9702.54,15,62,231,0.648,22.1,1384,1,1,0,9.9,0
C008583,498,7018.76,11,52,202,0.476,25.8,316,1,0,0,10.0,0
C007329,948,4539.96,20,102,358,0.919,16.0,3120,12,0,0,7.5,0
C007927,97,4444.46,16,64,232,0.91,12.7,1581,4,0,0,6.4,0
C007332,177,7248.17,12,43,153,0.675,16.0,668,7,0,0,3.8,0
C009385,722,3090.45,10,47,162,0.741,21.6,572,7,0,0,10.0,0
C009044,382,13136.39,19,80,340,0.561,22.0,1808,2,0,0,3.1,0
C008981,138,5661.07,26,107,439,0.818,19.2,251,4,0,0,0.0,0
C000612,841,2225.83,6,26,107,0.725,24.5,3598,0,0,0,7.6,0
C004377,402,5689.46,17,76,272,0.783,28.4,920,1,1,0,9.8,0
C002115,172,3251.73,11,39,180,0.789,26.7,1526,4,0,0,6.5,0
C007752,206,31842.92,13,62,246,0.699,25.8,1680,2,0,0,6.0,0
C005012,824,6427.25,16,68,244,0.957,12.8,879,14,0,0,3.3,0
C009252,199,1753.22,17,68,280,0.771,24.5,355,2,0,0,5.5,0
C000512,307,4204.62,12,66,227,0.833,13.6,724,3,0,0,4.0,0
C005732,279,6457.18,8,31,107,0.421,20.6,475,1,0,0,6.2,0
A000801,401,1773.27,16,0,0,0.381,7.0,35,11,2,2,4.5,1
A000201,221,3906.75,14,10,82,0.518,6.7,52,12,2,1,0.4,1
A000869,167,5397.42,7,3,38,0.27,5.9,4,19,1,2,4.5,1
C008216,389,3591.66,14,48,215,0.839,23.3,693,2,1,1,4.9,0
C007064,620,2037.86,17,67,294,0.852,11.0,1054,2,0,0,4.2,0
C009852,276,1710.19,15,73,249,0.738,17.0,782,16,0,0,6.6,0
C007232,196,7453.14,23,74,293,0.737,26.9,600,4,0,0,9.7,0
C003911,152,5669.49,15,66,288,0.768,33.1,792,0,1,0,9.7,0
C007767,808,8810.87,12,72,244,0.69,18.6,222,20,1,1,0.2,0
C007563,222,1441.21,10,46,200,0.857,22.4,852,0,1,0,1.9,0
C002883,274,7199.32,14,72,299,0.568,14.3,411,0,0,1,6.1,0
C003108,930,3370.62,12,48,178,0.946,17.1,894,2,0,0,7.0,0
C004817,553,2159.6,18,75,289,0.535,21.9,1862,5,0,0,6.0,0
C005460,116,5207.68,11,55,198,0.858,13.9,376,4,1,0,4.3,0
A000891,240,1135.11,17,2,32,0.107,5.7,77,1,0,1,3.6,1
C008870,548,1701.52,12,38,143,0.807,19.4,698,7,0,0,5.5,0
C005925,713,3843.18,11,55,216,0.741,13.4,992,0,2,0,10.0,0
C001110,192,718.36,15,41,164,0.841,26.4,345,0,0,0,7.1,0
C006976,541,929.25,13,74,248,0.814,12.5,1626,0,2,0,10.0,0
A000029,508,5295.42,19,2,32,0.189,6.3,25,2,1,0,3.0,1
C001039,365,3720.07,20,84,377,0.718,18.8,1191,1,0,0,9.7,0
C000021,238,2423.69,12,61,211,0.977,20.8,618,1,0,0,8.6,0
