days_since_last,features_used_30d,mrr,evento_cancelamento,evento_downgrade,evento_sessao,event,risk_regra,churn
8.0,7.0,5024.4,0.0,0.0,1.0,Session Started,0.187,0
7.0,2.0,2547.32,0.0,0.0,1.0,Session Started,0.343,0
8.0,2.0,4191.15,0.0,0.0,1.0,Session Started,0.367,0
3.0,2.0,1062.0,0.0,0.0,1.0,Session Started,0.25,0
17.0,1.0,3768.63,0.0,0.0,1.0,Session Started,0.637,1
0.0,2.0,3728.58,0.0,0.0,1.0,Session Started,0.18,0
3.0,2.0,6065.12,0.0,0.0,1.0,Session Started,0.25,0
2.0,1.0,475.92,0.0,0.0,1.0,Session Started,0.287,0
11.0,7.0,875.03,0.0,0.0,1.0,Session Started,0.257,0
4.0,2.0,3492.99,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,1.0,216.79,0.0,0.0,1.0,Session Started,0.427,0
1.0,2.0,2680.09,0.0,0.0,1.0,Session Started,0.203,0
13.0,7.0,4221.07,0.0,0.0,1.0,Session Started,0.303,0
3.0,8.0,1140.13,0.0,0.0,1.0,Session Started,0.07,0
3.0,2.0,1281.58,0.0,0.0,1.0,Session Started,0.25,0
12.0,10.0,765.62,0.0,0.0,1.0,Session Started,0.28,0
3.0,7.0,1191.25,0.0,0.0,1.0,Session Started,0.07,0
3.0,5.0,1219.19,0.0,0.0,1.0,Session Started,0.07,0
4.0,6.0,1047.04,0.0,0.0,1.0,Session Started,0.093,1
1.0,2.0,1002.1,0.0,0.0,1.0,Session Started,0.203,0
2.0,3.0,1455.63,0.0,0.0,1.0,Session Started,0.167,0
1.0,2.0,1441.61,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,3.0,8097.46,0.0,0.0,1.0,Session Started,0.143,0
9.0,1.0,1319.03,0.0,0.0,1.0,Session Started,0.45,0
4.0,3.0,2381.11,0.0,0.0,1.0,Session Started,0.213,0
3.0,10.0,1139.67,0.0,0.0,1.0,Session Started,0.07,0
3.0,1.0,1128.14,0.0,0.0,1.0,Session Started,0.31,1
3.0,14.0,462.43,0.0,0.0,1.0,Session Started,0.07,0
5.0,2.0,514.35,0.0,0.0,1.0,Session Started,0.297,0
10.0,1.0,688.42,0.0,0.0,1.0,Session Started,0.473,1
10.0,1.0,2094.26,0.0,0.0,1.0,Session Started,0.473,0
3.0,4.0,4276.71,0.0,0.0,1.0,Session Started,0.13,1
2.0,2.0,432.97,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,1.0,1165.31,0.0,1.0,0.0,Downgrade Clicked,0.75,0
4.0,2.0,605.76,0.0,0.0,1.0,Session Started,0.273,0
3.0,2.0,1463.49,0.0,0.0,1.0,Session Started,0.25,0
6.0,2.0,4275.33,0.0,0.0,1.0,Session Started,0.32,1
4.0,6.0,1264.58,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,1740.6,0.0,0.0,1.0,Session Started,0.227,0
2.0,3.0,5791.71,0.0,0.0,1.0,Session Started,0.167,0
3.0,2.0,2607.95,0.0,0.0,1.0,Session Started,0.25,1
1.0,15.0,984.3,0.0,0.0,1.0,Session Started,0.023,0
1.0,1.0,2053.15,0.0,0.0,1.0,Session Started,0.263,1
7.0,1.0,932.59,0.0,0.0,1.0,Session Started,0.403,0
3.0,1.0,2531.04,0.0,0.0,1.0,Session Started,0.31,1
2.0,2.0,2730.59,0.0,0.0,1.0,Session Started,0.227,0
4.0,2.0,605.63,0.0,0.0,1.0,Session Started,0.273,1
8.0,3.0,2079.99,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,2.0,1645.73,0.0,0.0,1.0,Session Started,0.227,0
8.0,1.0,2795.43,0.0,1.0,0.0,Downgrade Clicked,0.75,1
10.0,2.0,3515.99,0.0,0.0,1.0,Session Started,0.413,1
4.0,16.0,2649.06,0.0,0.0,1.0,Session Started,0.093,1
6.0,1.0,1418.63,0.0,0.0,1.0,Session Started,0.38,0
0.0,1.0,3814.88,0.0,1.0,0.0,Downgrade Clicked,0.75,1
11.0,1.0,899.24,0.0,0.0,1.0,Session Started,0.497,1
3.0,2.0,628.65,0.0,0.0,1.0,Session Started,0.25,1
10.0,1.0,140.3,0.0,0.0,1.0,Session Started,0.473,0
4.0,2.0,1709.38,0.0,0.0,1.0,Session Started,0.273,1
0.0,2.0,937.07,0.0,0.0,1.0,Session Started,0.18,0
0.0,2.0,2485.44,0.0,0.0,1.0,Session Started,0.18,0
7.0,2.0,373.54,0.0,0.0,1.0,Session Started,0.343,0
4.0,1.0,1077.35,0.0,0.0,1.0,Session Started,0.333,1
0.0,8.0,2633.89,0.0,0.0,1.0,Session Started,0.0,0
7.0,2.0,793.24,0.0,0.0,1.0,Session Started,0.343,0
8.0,2.0,2508.41,0.0,0.0,1.0,Session Started,0.367,0
3.0,1.0,1157.92,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,1761.2,0.0,0.0,1.0,Session Started,0.25,0
0.0,6.0,2910.63,0.0,0.0,1.0,Session Started,0.0,0
8.0,1.0,3874.75,0.0,0.0,1.0,Session Started,0.427,1
2.0,1.0,1946.9,0.0,0.0,1.0,Session Started,0.287,0
9.0,1.0,942.74,0.0,0.0,1.0,Session Started,0.45,0
3.0,2.0,1253.34,0.0,0.0,1.0,Session Started,0.25,0
4.0,8.0,3009.61,0.0,0.0,1.0,Session Started,0.093,0
2.0,2.0,798.71,0.0,0.0,1.0,Session Started,0.227,0
1.0,2.0,1567.99,0.0,1.0,0.0,Downgrade Clicked,0.75,0
8.0,3.0,1327.82,0.0,0.0,1.0,Session Started,0.307,0
3.0,3.0,1664.55,0.0,0.0,1.0,Session Started,0.19,0
4.0,1.0,806.4,0.0,0.0,1.0,Session Started,0.333,0
12.0,1.0,410.94,0.0,0.0,1.0,Session Started,0.52,1
12.0,2.0,2742.41,0.0,0.0,1.0,Session Started,0.46,0
8.0,4.0,3910.05,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,2.0,431.07,0.0,0.0,1.0,Session Started,0.203,0
4.0,2.0,2428.77,0.0,0.0,1.0,Session Started,0.273,0
9.0,5.0,4300.76,0.0,0.0,1.0,Session Started,0.21,0
3.0,1.0,2912.39,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,2.0,1295.52,0.0,0.0,1.0,Session Started,0.203,0
8.0,1.0,849.97,0.0,0.0,1.0,Session Started,0.427,0
3.0,6.0,1929.05,1.0,0.0,0.0,Cancellation Page Viewed,0.9,0
4.0,2.0,2204.44,1.0,0.0,0.0,Cancellation Page Viewed,0.9,0
14.0,1.0,1952.07,0.0,0.0,1.0,Session Started,0.567,1
4.0,1.0,1565.39,0.0,0.0,1.0,Session Started,0.333,0
3.0,3.0,760.43,0.0,0.0,1.0,Session Started,0.19,0
3.0,3.0,2535.51,0.0,0.0,1.0,Session Started,0.19,0
3.0,2.0,2635.12,0.0,0.0,1.0,Session Started,0.25,0
1.0,1.0,2123.15,0.0,0.0,1.0,Session Started,0.263,0
8.0,8.0,1975.93,0.0,0.0,1.0,Session Started,0.187,0
8.0,3.0,6928.51,0.0,0.0,1.0,Session Started,0.307,0
2.0,2.0,1097.18,0.0,0.0,1.0,Session Started,0.227,0
2.0,2.0,5039.93,0.0,0.0,1.0,Session Started,0.227,0
9.0,7.0,1005.04,0.0,0.0,1.0,Session Started,0.21,0
0.0,8.0,4390.33,0.0,0.0,1.0,Session Started,0.0,0
3.0,2.0,4849.81,0.0,0.0,1.0,Session Started,0.25,0
3.0,2.0,1430.18,0.0,0.0,1.0,Session Started,0.25,0
7.0,2.0,6827.89,0.0,0.0,1.0,Session Started,0.343,1
1.0,5.0,2631.29,0.0,1.0,0.0,Downgrade Clicked,0.75,1
6.0,2.0,896.22,0.0,0.0,1.0,Session Started,0.32,1
3.0,1.0,1340.33,0.0,1.0,0.0,Downgrade Clicked,0.75,1
5.0,1.0,4474.77,0.0,0.0,1.0,Session Started,0.357,0
0.0,7.0,3783.68,0.0,0.0,1.0,Session Started,0.0,0
3.0,7.0,775.55,0.0,0.0,1.0,Session Started,0.07,1
3.0,10.0,1617.43,0.0,0.0,1.0,Session Started,0.07,0
2.0,2.0,2127.75,0.0,0.0,1.0,Session Started,0.227,0
1.0,4.0,1204.62,0.0,0.0,1.0,Session Started,0.083,0
1.0,5.0,11923.18,0.0,0.0,1.0,Session Started,0.023,0
2.0,1.0,2179.67,0.0,0.0,1.0,Session Started,0.287,0
1.0,1.0,1720.81,0.0,0.0,1.0,Session Started,0.263,0
11.0,16.0,4687.62,0.0,0.0,1.0,Session Started,0.257,0
3.0,1.0,1349.96,0.0,0.0,1.0,Session Started,0.31,1
8.0,2.0,4047.85,0.0,0.0,1.0,Session Started,0.367,0
13.0,2.0,476.19,0.0,0.0,1.0,Session Started,0.483,0
0.0,2.0,1257.75,0.0,0.0,1.0,Session Started,0.18,1
6.0,1.0,4184.98,0.0,0.0,1.0,Session Started,0.38,1
9.0,3.0,6349.67,0.0,0.0,1.0,Session Started,0.33,0
5.0,1.0,973.95,0.0,0.0,1.0,Session Started,0.357,1
3.0,5.0,887.26,0.0,0.0,1.0,Session Started,0.07,1
3.0,1.0,2846.82,0.0,0.0,1.0,Session Started,0.31,0
0.0,2.0,1098.36,0.0,0.0,1.0,Session Started,0.18,0
4.0,4.0,1458.46,0.0,0.0,1.0,Session Started,0.153,0
16.0,1.0,3645.05,0.0,0.0,1.0,Session Started,0.613,0
11.0,1.0,1169.95,0.0,0.0,1.0,Session Started,0.497,1
0.0,4.0,375.28,0.0,0.0,1.0,Session Started,0.06,0
7.0,1.0,638.51,0.0,0.0,1.0,Session Started,0.403,0
2.0,1.0,1822.5,0.0,0.0,1.0,Session Started,0.287,0
9.0,2.0,407.18,0.0,0.0,1.0,Session Started,0.39,0
0.0,8.0,1425.49,0.0,0.0,1.0,Session Started,0.0,0
10.0,2.0,593.67,0.0,0.0,1.0,Session Started,0.413,0
8.0,2.0,6714.01,0.0,0.0,1.0,Session Started,0.367,0
1.0,13.0,10220.12,0.0,1.0,0.0,Downgrade Clicked,0.75,1
0.0,2.0,775.45,0.0,0.0,1.0,Session Started,0.18,0
8.0,2.0,2220.32,0.0,0.0,1.0,Session Started,0.367,0
1.0,2.0,838.55,0.0,0.0,1.0,Session Started,0.203,1
4.0,1.0,1411.7,0.0,0.0,1.0,Session Started,0.333,0
10.0,1.0,7652.41,0.0,0.0,1.0,Session Started,0.473,1
4.0,2.0,1244.7,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,1.0,1438.23,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,850.63,0.0,0.0,1.0,Session Started,0.25,0
0.0,1.0,4523.09,0.0,0.0,1.0,Session Started,0.24,1
12.0,2.0,132.87,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,1.0,1268.72,0.0,0.0,1.0,Session Started,0.287,0
1.0,2.0,1742.87,0.0,0.0,1.0,Session Started,0.203,0
2.0,3.0,1065.43,0.0,0.0,1.0,Session Started,0.167,0
12.0,2.0,3607.74,0.0,0.0,1.0,Session Started,0.46,1
1.0,1.0,4729.72,0.0,0.0,1.0,Session Started,0.263,1
9.0,1.0,584.27,0.0,0.0,1.0,Session Started,0.45,0
7.0,5.0,9650.73,0.0,0.0,1.0,Session Started,0.163,1
8.0,1.0,579.05,0.0,0.0,1.0,Session Started,0.427,0
13.0,4.0,5069.03,0.0,0.0,1.0,Session Started,0.363,0
8.0,2.0,2038.28,0.0,0.0,1.0,Session Started,0.367,0
11.0,1.0,1208.38,0.0,0.0,1.0,Session Started,0.497,1
1.0,3.0,1303.11,0.0,0.0,1.0,Session Started,0.143,1
8.0,2.0,1760.21,0.0,0.0,1.0,Session Started,0.367,0
4.0,1.0,2136.09,0.0,0.0,1.0,Session Started,0.333,0
4.0,11.0,865.99,0.0,0.0,1.0,Session Started,0.093,0
9.0,1.0,1499.44,0.0,0.0,1.0,Session Started,0.45,0
12.0,2.0,976.0,0.0,0.0,1.0,Session Started,0.46,1
7.0,2.0,684.0,0.0,0.0,1.0,Session Started,0.343,0
3.0,2.0,940.25,0.0,0.0,1.0,Session Started,0.25,0
3.0,4.0,720.55,0.0,0.0,1.0,Session Started,0.13,0
3.0,1.0,1291.91,0.0,0.0,1.0,Session Started,0.31,0
3.0,8.0,2555.44,0.0,0.0,1.0,Session Started,0.07,0
3.0,2.0,1991.35,0.0,0.0,1.0,Session Started,0.25,0
0.0,9.0,8773.37,0.0,0.0,1.0,Session Started,0.0,0
0.0,5.0,308.47,0.0,0.0,1.0,Session Started,0.0,0
8.0,8.0,2631.93,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,2.0,1817.35,0.0,0.0,1.0,Session Started,0.25,0
10.0,2.0,3472.17,0.0,0.0,1.0,Session Started,0.413,0
5.0,2.0,3207.26,0.0,0.0,1.0,Session Started,0.297,0
0.0,2.0,1584.47,0.0,0.0,1.0,Session Started,0.18,1
1.0,2.0,2075.84,0.0,0.0,1.0,Session Started,0.203,1
1.0,3.0,996.99,0.0,0.0,1.0,Session Started,0.143,0
13.0,1.0,2954.08,0.0,0.0,1.0,Session Started,0.543,1
2.0,5.0,402.18,0.0,0.0,1.0,Session Started,0.047,0
3.0,1.0,3365.94,0.0,0.0,1.0,Session Started,0.31,0
10.0,9.0,1774.83,0.0,0.0,1.0,Session Started,0.233,1
13.0,1.0,1224.58,0.0,0.0,1.0,Session Started,0.543,0
2.0,1.0,1501.13,0.0,0.0,1.0,Session Started,0.287,0
0.0,5.0,1591.84,0.0,0.0,1.0,Session Started,0.0,0
1.0,5.0,5104.32,0.0,0.0,1.0,Session Started,0.023,0
0.0,3.0,24023.67,0.0,0.0,1.0,Session Started,0.12,1
1.0,11.0,4797.72,0.0,0.0,1.0,Session Started,0.023,1
4.0,1.0,1150.26,0.0,0.0,1.0,Session Started,0.333,0
9.0,5.0,2992.38,0.0,1.0,0.0,Downgrade Clicked,0.75,0
4.0,2.0,3098.47,0.0,0.0,1.0,Session Started,0.273,0
5.0,2.0,862.53,0.0,0.0,1.0,Session Started,0.297,1
1.0,2.0,659.42,0.0,0.0,1.0,Session Started,0.203,0
8.0,1.0,1718.79,0.0,1.0,0.0,Downgrade Clicked,0.75,1
5.0,2.0,3450.13,0.0,0.0,1.0,Session Started,0.297,1
9.0,3.0,497.98,0.0,1.0,0.0,Downgrade Clicked,0.75,1
11.0,1.0,1015.65,0.0,0.0,1.0,Session Started,0.497,1
2.0,8.0,2858.7,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
0.0,2.0,1869.41,0.0,0.0,1.0,Session Started,0.18,0
2.0,1.0,5614.0,0.0,0.0,1.0,Session Started,0.287,1
3.0,2.0,584.59,0.0,0.0,1.0,Session Started,0.25,1
11.0,1.0,11869.55,0.0,0.0,1.0,Session Started,0.497,1
3.0,1.0,528.27,1.0,0.0,0.0,Cancellation Page Viewed,0.9,0
8.0,2.0,356.62,0.0,0.0,1.0,Session Started,0.367,0
4.0,1.0,1724.81,0.0,0.0,1.0,Session Started,0.333,0
1.0,1.0,729.55,0.0,0.0,1.0,Session Started,0.263,0
2.0,3.0,1752.85,0.0,0.0,1.0,Session Started,0.167,0
6.0,1.0,1704.49,0.0,0.0,1.0,Session Started,0.38,0
7.0,4.0,1545.93,0.0,0.0,1.0,Session Started,0.223,0
3.0,4.0,921.56,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
2.0,1.0,2555.81,0.0,1.0,0.0,Downgrade Clicked,0.75,1
7.0,2.0,1402.67,0.0,0.0,1.0,Session Started,0.343,0
1.0,1.0,4371.81,0.0,0.0,1.0,Session Started,0.263,1
10.0,2.0,1565.1,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,1.0,835.71,0.0,1.0,0.0,Downgrade Clicked,0.75,0
1.0,9.0,468.64,0.0,0.0,1.0,Session Started,0.023,0
3.0,1.0,1575.48,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,655.0,0.0,0.0,1.0,Session Started,0.25,1
3.0,1.0,614.02,0.0,0.0,1.0,Session Started,0.31,0
3.0,1.0,2757.19,0.0,0.0,1.0,Session Started,0.31,1
17.0,2.0,436.1,0.0,0.0,1.0,Session Started,0.577,1
3.0,2.0,5595.71,0.0,0.0,1.0,Session Started,0.25,1
3.0,16.0,2054.47,0.0,0.0,1.0,Session Started,0.07,0
3.0,1.0,1745.73,0.0,0.0,1.0,Session Started,0.31,0
0.0,1.0,790.12,0.0,0.0,1.0,Session Started,0.24,0
4.0,2.0,3332.57,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,1803.85,0.0,0.0,1.0,Session Started,0.227,0
5.0,7.0,1044.32,0.0,0.0,1.0,Session Started,0.117,0
0.0,8.0,2121.46,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
13.0,7.0,470.49,0.0,0.0,1.0,Session Started,0.303,1
3.0,1.0,488.69,0.0,0.0,1.0,Session Started,0.31,0
9.0,2.0,737.93,0.0,0.0,1.0,Session Started,0.39,0
3.0,3.0,2391.37,0.0,0.0,1.0,Session Started,0.19,0
0.0,1.0,1803.34,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
8.0,2.0,4184.67,0.0,1.0,0.0,Downgrade Clicked,0.75,1
5.0,1.0,866.11,0.0,0.0,1.0,Session Started,0.357,1
8.0,1.0,2863.31,0.0,0.0,1.0,Session Started,0.427,1
3.0,6.0,1650.62,0.0,0.0,1.0,Session Started,0.07,0
5.0,1.0,850.28,0.0,0.0,1.0,Session Started,0.357,1
8.0,11.0,2460.81,0.0,0.0,1.0,Session Started,0.187,0
5.0,1.0,1715.04,0.0,0.0,1.0,Session Started,0.357,0
2.0,1.0,1093.03,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
6.0,1.0,1869.82,0.0,0.0,1.0,Session Started,0.38,1
7.0,1.0,1630.07,0.0,0.0,1.0,Session Started,0.403,1
12.0,2.0,1598.87,0.0,0.0,1.0,Session Started,0.46,0
3.0,1.0,1299.75,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,636.54,0.0,0.0,1.0,Session Started,0.25,0
8.0,7.0,1919.49,0.0,0.0,1.0,Session Started,0.187,0
3.0,2.0,951.3,0.0,0.0,1.0,Session Started,0.25,0
7.0,1.0,799.3,0.0,0.0,1.0,Session Started,0.403,1
3.0,2.0,1491.35,0.0,0.0,1.0,Session Started,0.25,0
2.0,4.0,3252.64,0.0,0.0,1.0,Session Started,0.107,0
7.0,2.0,2097.48,0.0,0.0,1.0,Session Started,0.343,0
1.0,1.0,1182.15,0.0,0.0,1.0,Session Started,0.263,0
1.0,2.0,1144.73,0.0,0.0,1.0,Session Started,0.203,0
5.0,2.0,3006.86,0.0,0.0,1.0,Session Started,0.297,1
7.0,2.0,265.76,0.0,0.0,1.0,Session Started,0.343,0
9.0,1.0,3421.7,0.0,0.0,1.0,Session Started,0.45,0
2.0,13.0,403.75,0.0,0.0,1.0,Session Started,0.047,0
1.0,1.0,582.7,0.0,0.0,1.0,Session Started,0.263,0
11.0,1.0,1198.21,0.0,0.0,1.0,Session Started,0.497,0
1.0,1.0,10260.94,0.0,0.0,1.0,Session Started,0.263,0
1.0,2.0,6918.37,0.0,0.0,1.0,Session Started,0.203,0
2.0,2.0,3181.76,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
4.0,1.0,2404.83,0.0,0.0,1.0,Session Started,0.333,0
9.0,2.0,407.56,0.0,0.0,1.0,Session Started,0.39,1
8.0,2.0,2049.61,0.0,1.0,0.0,Downgrade Clicked,0.75,0
7.0,1.0,1165.17,0.0,0.0,1.0,Session Started,0.403,0
1.0,8.0,940.74,0.0,0.0,1.0,Session Started,0.023,0
3.0,1.0,2046.41,0.0,0.0,1.0,Session Started,0.31,0
3.0,1.0,1240.3,0.0,1.0,0.0,Downgrade Clicked,0.75,1
1.0,10.0,3624.38,0.0,0.0,1.0,Session Started,0.023,0
2.0,5.0,384.23,0.0,0.0,1.0,Session Started,0.047,0
2.0,2.0,1919.86,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,5.0,894.91,0.0,0.0,1.0,Session Started,0.023,0
4.0,2.0,1302.83,0.0,0.0,1.0,Session Started,0.273,0
7.0,2.0,2307.0,0.0,0.0,1.0,Session Started,0.343,0
0.0,5.0,739.63,0.0,0.0,1.0,Session Started,0.0,0
3.0,3.0,2061.91,0.0,0.0,1.0,Session Started,0.19,0
8.0,1.0,1525.58,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
7.0,2.0,1065.85,0.0,0.0,1.0,Session Started,0.343,0
8.0,2.0,1240.84,0.0,0.0,1.0,Session Started,0.367,1
3.0,1.0,1597.76,0.0,0.0,1.0,Session Started,0.31,0
8.0,11.0,978.22,0.0,0.0,1.0,Session Started,0.187,0
2.0,2.0,1818.33,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,2.0,1447.31,0.0,0.0,1.0,Session Started,0.25,0
1.0,2.0,1108.73,0.0,0.0,1.0,Session Started,0.203,0
3.0,2.0,6450.25,0.0,1.0,0.0,Downgrade Clicked,0.75,1
3.0,1.0,2520.45,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,12.0,1331.19,0.0,0.0,1.0,Session Started,0.047,0
7.0,2.0,2031.82,0.0,0.0,1.0,Session Started,0.343,1
2.0,2.0,795.16,0.0,0.0,1.0,Session Started,0.227,0
2.0,2.0,1274.85,0.0,0.0,1.0,Session Started,0.227,0
1.0,1.0,1399.59,0.0,0.0,1.0,Session Started,0.263,0
3.0,1.0,666.85,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,2464.84,0.0,0.0,1.0,Session Started,0.227,0
3.0,1.0,1206.54,0.0,0.0,1.0,Session Started,0.31,0
2.0,2.0,1360.53,0.0,0.0,1.0,Session Started,0.227,0
8.0,7.0,1147.14,0.0,0.0,1.0,Session Started,0.187,0
10.0,1.0,19288.66,0.0,0.0,1.0,Session Started,0.473,0
3.0,2.0,1064.12,0.0,0.0,1.0,Session Started,0.25,0
5.0,2.0,345.52,0.0,0.0,1.0,Session Started,0.297,1
9.0,1.0,502.73,0.0,0.0,1.0,Session Started,0.45,1
18.0,8.0,3319.08,0.0,0.0,1.0,Session Started,0.42,1
5.0,2.0,5266.72,0.0,0.0,1.0,Session Started,0.297,0
9.0,1.0,1047.92,0.0,0.0,1.0,Session Started,0.45,1
9.0,1.0,5029.92,0.0,0.0,1.0,Session Started,0.45,0
8.0,8.0,3272.38,0.0,0.0,1.0,Session Started,0.187,1
3.0,1.0,1553.73,0.0,0.0,1.0,Session Started,0.31,0
0.0,2.0,1467.98,0.0,0.0,1.0,Session Started,0.18,0
0.0,1.0,2089.53,0.0,0.0,1.0,Session Started,0.24,0
3.0,1.0,3648.11,0.0,0.0,1.0,Session Started,0.31,0
3.0,7.0,2484.52,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
3.0,1.0,1052.11,0.0,0.0,1.0,Session Started,0.31,0
4.0,1.0,1572.83,0.0,0.0,1.0,Session Started,0.333,0
4.0,2.0,8822.06,0.0,0.0,1.0,Session Started,0.273,0
8.0,6.0,2210.49,0.0,0.0,1.0,Session Started,0.187,0
1.0,2.0,3624.46,0.0,0.0,1.0,Session Started,0.203,0
2.0,1.0,2784.73,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,13.0,2250.0,0.0,0.0,1.0,Session Started,0.187,0
8.0,2.0,1972.31,0.0,0.0,1.0,Session Started,0.367,0
17.0,6.0,3706.76,0.0,0.0,1.0,Session Started,0.397,0
9.0,3.0,3212.85,0.0,0.0,1.0,Session Started,0.33,0
9.0,2.0,2233.03,0.0,1.0,0.0,Downgrade Clicked,0.75,1
2.0,2.0,1037.94,0.0,0.0,1.0,Session Started,0.227,0
3.0,1.0,2461.31,0.0,0.0,1.0,Session Started,0.31,0
2.0,3.0,1713.67,0.0,1.0,0.0,Downgrade Clicked,0.75,0
4.0,3.0,1412.89,0.0,1.0,0.0,Downgrade Clicked,0.75,1
10.0,9.0,15413.84,0.0,0.0,1.0,Session Started,0.233,1
2.0,2.0,527.82,0.0,0.0,1.0,Session Started,0.227,0
4.0,1.0,3892.51,0.0,0.0,1.0,Session Started,0.333,1
2.0,2.0,906.75,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
1.0,2.0,2008.12,0.0,0.0,1.0,Session Started,0.203,0
1.0,2.0,14113.26,0.0,0.0,1.0,Session Started,0.203,0
0.0,4.0,837.24,0.0,0.0,1.0,Session Started,0.06,0
11.0,2.0,1013.23,0.0,0.0,1.0,Session Started,0.437,0
3.0,1.0,1782.89,0.0,0.0,1.0,Session Started,0.31,0
8.0,2.0,918.03,0.0,0.0,1.0,Session Started,0.367,0
7.0,2.0,3667.43,0.0,0.0,1.0,Session Started,0.343,1
1.0,8.0,1178.95,0.0,0.0,1.0,Session Started,0.023,0
1.0,2.0,3050.95,0.0,0.0,1.0,Session Started,0.203,1
8.0,2.0,624.31,0.0,0.0,1.0,Session Started,0.367,1
2.0,2.0,426.04,0.0,0.0,1.0,Session Started,0.227,0
10.0,2.0,1505.4,0.0,0.0,1.0,Session Started,0.413,0
1.0,1.0,515.53,0.0,0.0,1.0,Session Started,0.263,0
7.0,7.0,6091.29,0.0,0.0,1.0,Session Started,0.163,0
8.0,8.0,531.74,0.0,0.0,1.0,Session Started,0.187,0
2.0,2.0,788.28,0.0,0.0,1.0,Session Started,0.227,0
2.0,2.0,2517.18,0.0,0.0,1.0,Session Started,0.227,0
12.0,1.0,1131.06,0.0,0.0,1.0,Session Started,0.52,0
2.0,2.0,536.62,0.0,0.0,1.0,Session Started,0.227,0
3.0,2.0,9246.23,0.0,0.0,1.0,Session Started,0.25,1
3.0,3.0,811.34,0.0,0.0,1.0,Session Started,0.19,0
2.0,1.0,1545.33,0.0,0.0,1.0,Session Started,0.287,0
8.0,3.0,1529.42,0.0,0.0,1.0,Session Started,0.307,0
8.0,1.0,3191.5,0.0,0.0,1.0,Session Started,0.427,0
3.0,2.0,2617.26,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,933.14,0.0,0.0,1.0,Session Started,0.367,0
2.0,1.0,1393.17,0.0,0.0,1.0,Session Started,0.287,0
0.0,2.0,1507.88,0.0,0.0,1.0,Session Started,0.18,0
4.0,5.0,3291.73,0.0,0.0,1.0,Session Started,0.093,0
16.0,2.0,710.06,0.0,0.0,1.0,Session Started,0.553,0
0.0,1.0,9085.99,0.0,0.0,1.0,Session Started,0.24,0
1.0,2.0,985.01,0.0,0.0,1.0,Session Started,0.203,0
3.0,1.0,1795.43,0.0,1.0,0.0,Downgrade Clicked,0.75,1
8.0,2.0,714.8,0.0,0.0,1.0,Session Started,0.367,0
0.0,2.0,640.0,0.0,0.0,1.0,Session Started,0.18,0
3.0,1.0,898.26,0.0,0.0,1.0,Session Started,0.31,0
7.0,2.0,831.79,1.0,0.0,0.0,Cancellation Page Viewed,0.9,1
3.0,3.0,1298.02,0.0,0.0,1.0,Session Started,0.19,0
1.0,3.0,826.19,0.0,0.0,1.0,Session Started,0.143,0
1.0,1.0,3154.05,0.0,0.0,1.0,Session Started,0.263,1
3.0,1.0,966.43,0.0,0.0,1.0,Session Started,0.31,0
3.0,2.0,884.43,0.0,0.0,1.0,Session Started,0.25,0
9.0,1.0,1320.31,0.0,0.0,1.0,Session Started,0.45,1
5.0,2.0,4000.89,0.0,0.0,1.0,Session Started,0.297,0
7.0,1.0,2147.16,0.0,0.0,1.0,Session Started,0.403,1
14.0,1.0,1669.45,0.0,0.0,1.0,Session Started,0.567,0
3.0,2.0,574.54,0.0,0.0,1.0,Session Started,0.25,0
3.0,1.0,724.75,0.0,0.0,1.0,Session Started,0.31,0
